aid	bvid	created	title	length	description	play	comment	review	coin	danmaku	favorite	like	reply	share
63853224	BV184411U7Y6	1565873788	【眉山论剑·番外】人多地少的自然环境，让中国人学会了敬畏天地	08:40	眉山论剑·番外：如何从中西方画作中看出经济模式的差别？	232848	1359	994	2848	994	2417	8817	1359	525
97915099	BV1CE411A7Kq	1584706120	【眉山论剑】美国总在准备战争，怀疑病毒来自美国有什么不合理？	07:51	眉山论剑：美国的战争思维	964662	4014	6428	20824	6431	12277	57903	4014	9749
10626067	BV1Wx411v7Tp	1495016813	【思想者论坛】不要神话经济生活中那只“看不见的手”	19:29	陈平教授不仅仅是一位经济学家，也是位物理学博士，师从诺贝尔化学奖获得者普里戈金。陈平教授把文理科相结合，首先发现经济混沌的经验证据。具体研究的东西小编也有点捉急，总之非常厉害，是一位奇人。	64475	531	1002	841	1002	2896	768	531	452
19533363	BV16W411E7t5	1518495516	张维为、老胡、陈平、袁老师、金政委……这个拜年视频里大佬的节目你追了几个？	16:58	观视频工作室也在这里向各位B站的观众老爷们拜年了！	98979	338	1556	1147	1556	574	1330	338	123
50954946	BV154411t7Yu	1556625939	【眉山论剑】五四运动百年，中国青年的任务从救亡图存变成引领世界	11:52	眉山论剑·陈平：五四运动一百周年，陈平老师当然也有想对各位同学说的话！	166478	752	1483	6798	1483	3819	9564	752	1057
77113726	BV1HJ411X7m8	1574767399	【眉山论剑】中国曾以为买美国国债没风险，到了贸易战才发现不对	14:30	眉山论剑·剑指金融系列：第二期	691408	2329	5269	10002	5274	8068	25583	2329	2998
73835563	BV12E411h7Hg	1572343013	【眉山论剑】美国没想到，中国这个打工仔却发展出了科技奇迹？	09:51	眉山论剑·陈平：新中国的科技奇迹	475956	1597	5914	9407	5916	4849	21823	1597	1406
76280459	BV1oJ411m7am	1574163705	【眉山论剑】我们检验了33个诺贝尔经济学奖成果，发现14个有问题	15:52	眉山论剑·剑指金融系列第一期：线性均衡理论	557363	2475	5437	11628	5439	8096	23578	2475	2746
56805900	BV1dx411o7VB	1561462929	【眉山论剑】中国学生读书，不能最后只成了西方人眼里的“打工仔”！	10:33	眉山论剑·陈平：我们到底应该怎么读书，怎么“读”好书？	377474	1047	2805	11536	2805	14562	17026	1047	2593
75453291	BV1aE411e7pj	1573558562	【眉山论剑】有人反对我挑战美国金融学说？那就开个长篇讲讲	16:55	眉山论剑1112：  来了来了，陈平老师的大招真来了！	608701	68	37	36422	37	16200	48059	68	5490
64882028	BV1d441197Ya	1566472092	【眉山论剑·番外】西方思维是“透视式”视角，而中国思维是“全景式”视角	09:12	陈平：西方透视画法和中国全景式画法的区别	212112	1381	2133	3435	2133	2698	9300	1381	753
36393884	BV1dt41117Po	1542716248	陈平问答：中国大学里如果只教哈佛的案例，我们还怎么发展自己的经济学？	04:58	11·2一勺思想圆桌会·选择的智慧——40年改革路：下半场陈平问答部分第二集。	172043	923	896	2395	896	1935	4408	923	500
77927231	BV1yJ411q7RK	1575369368	【眉山论剑】只要在航母射程之内，美国金融理论就“有效”了	13:20	眉山论剑·剑指金融·第三期：检验有效市场理论	526735	1833	4498	9323	4498	6317	23524	1833	2220
36461470	BV1et411C7KN	1542804744	陈平问答：很多人没明白，有时候美国的问题，就是中国的机遇	07:10	11·2一勺思想圆桌会·选择的智慧——40年改革路。下半场陈平教授问答部分第三集。	379111	106	89	3392	89	3397	8221	106	942
82319873	BV1YJ411V7fZ	1578302088	中国人为什么不理解美国对华战略的逻辑？	06:49	美国人早在90年代就已经非常明白，苏联在的时候，中国可能是美国的盟友，苏联一瓦解后，谁是主要的敌人？世界上就我们两个大，一旦你不接我抛出的球，那么你就是战略竞争者。观学院邀请到陈平老师，他在演讲中分析了美国对华的战略逻辑，以及采用这种方式的原因。	508800	2001	1828	3487	1828	5302	21358	2002	1290
97842119	BV1gE411A7rG	1584690075	【眉山论剑】为什么我建议把“永久居留”改为“长期居留”【补3.17】	13:34	眉山论剑：移民问题的正反经验和建议	634487	927	8226	30069	8227	12989	55161	927	5675
50231136	BV1ub411G7HH	1556000562	眉山论剑：中国金融如果也有华为那样的干将，那么越打我们越强	04:43	眉山论剑：中国金融也需要能打的干将	350389	1682	942	3383	942	3296	8763	1682	1439
21872327	BV1tW411K7fK	1523266836	陈平：若中美贸易战大打，将加速中国收复台湾的速度	08:45	美国用这场贸易战压迫中国，若小打，中国绝不要对西方抱有幻想，开放金融。若大打起来，陈平老师大胆预言，得州加州不干、美国很可能走向分裂，中国也将提早实现收复台湾的计划。虽然中国不想打贸易战，但欢迎特朗普大打！	1592291	9582	21418	32311	21419	35767	52930	9582	17359
68078878	BV13J411w7Xy	1568716877	【眉山论剑】就让香港“作”到底，中央才好拿出“最终方案”	10:47	陈平·眉山论剑：中国的香港方案	2501573	6408	27910	88281	27913	60599	125036	6409	53458
60406360	BV1zt41177Zi	1563867954	【VLOG】陈平大佬：懂物理懂经济，关键还懂怎么哄夫人……	02:53	没错，这正是眉山剑客陈平老师的VLOG	194858	504	691	2277	691	1551	8082	504	431
78883795	BV1EJ41117mP	1576067204	【答案01】老马开场演讲：这么多大佬，到底能给我们什么答案？	17:49	观视频2019答案年终秀  老马开场演讲	355868	55	30	7234	30	4460	18136	55	1087
64742896	BV1y4411d7V8	1566389695	【也说】饭圈女孩守护她们阿中哥哥，又让谁不爽了？	05:56	也说老马：饭圈女孩如何守护最好的“阿中”？	144484	1342	2025	3347	2025	1392	10146	1342	383
67830642	BV1UJ411A7bV	1568523606	【也说】你问我想不想当世行行长？首先我得有个总统老爸……	07:45	特朗普：中国你投不投降，再不投降我只能假装你投降了	210701	1128	3140	13218	3140	2920	14985	1128	805
55366641	BV1F4411P7y1	1560334070	【也说】有些人说5G无用，是不是就因为中国5G发展得好？	05:13	老马最近发现所谓“5G无用论”还真挺有市场……	121443	1520	854	3914	854	1141	7406	1520	85
16226795	BV1Wx41177Up	1510392709	也说：双11来了，自己磨得刀，含着泪也要把手剁完	04:31	马云和阿里巴巴能如此“为所欲为”，实在是我们全中国人给“惯出来”的。	28544	323	394	244	394	128	387	323	50
83536320	BV1mJ411J7bi	1579082155	【也说】华裔拿了金球奖影后，但现实中的华裔又如何？	05:01	也说：首位华裔金球奖影后	289626	2222	2130	660	2130	777	10340	2222	337
51068616	BV1m4411t78D	1556716832	【也说】刘强东事件当中有一位最大受害者，却还没人知道她的名字	06:45	【也说】刘强东事件引发的争议，应该如何看待？	90510	2334	1666	487	1666	308	2651	2334	89
62639457	BV1xt411T7BG	1565174855	【也说】郎朗因为没给老婆背包这事，微博上被重“拳”打击了？	05:08	也说：郎朗不背包这事火了？	145096	1766	820	1489	820	734	6621	1766	251
66608811	BV124411C79q	1567592339	【也说】中国拍不出好动画？《哪吒》：我命由我！	05:14	也说：《哪吒之魔童降世》	75905	924	796	415	796	315	4368	924	57
47500398	BV1Fb411x7R3	1553684639	【也说】我以为故宫口红火了是好事，想不到竟有这么多人来杠？	05:09		73830	787	560	590	560	355	2706	787	67
667791583	BV19a4y1x7mj	1586951137	【也说】连鲍某某这样的人，都有的“洗”？	05:00	也说：鲍某某性侵幼女事件	283599	2313	3551	5351	3551	2329	30570	2313	1020
48903143	BV1Gb411M7CM	1554899865	【也说】华服能不能搞好，全看中国这一代年轻人了	05:13	老马：华服在中国引起了一些争议，但是这何尝不是好事。	68177	2376	645	657	645	500	3481	2376	160
18613513	BV1mW411Y7GQ	1516633501	我们对人性之恶有多无知？看看"ElsaGate"如何在家长眼皮底下伸出的魔爪	05:30	#也说#  这期老马的话题有点严肃，但是这个事值得我们严肃对待。	117691	1326	571	2020	571	1225	1706	1326	500
95449353	BV1KE411L73P	1583928132	【也说】中国学生上网课，怎么有“教育家”却要骂街？	05:28	也说：如何看待学生在家上网课？	356238	2948	3859	2342	3859	1598	23413	2948	487
79736468	BV1gJ411t7Qy	1576664259	【也说】老马：PUA我不懂，但我知道和人交往首先得实在	04:55	也说1218  PUA这东西又是咋回事？	231267	2525	840	1478	840	1071	11147	2525	606
67041731	BV1J4411C7Er	1567925890	【也说】当老马君君看“书记舞”，第一反应竟然是……	12:23	也说“观视频”版本  老马君君看书记舞	140909	1004	3117	13747	3117	1438	12461	1004	178
65742630	BV1a4411z742	1566986020	【也说】进游乐园要翻包检查，这是哪门子“中国化”营销？	05:36	老马也说：迪士尼翻包争议	103885	1013	705	549	705	425	5399	1013	120
56910629	BV1mx411R7CC	1561550225	【也说】中国人在诚信排名里垫底？看这榜单谁发的就秒懂了	04:48	也说：怎么看美国《科学》杂志发表的诚信排名中国垫底这事？	541874	2571	3577	6335	3577	3377	19247	2571	1017
53678515	BV1N4411x7Ng	1558868420	【也说】这个真实的“绿帽故事”超过所有国产狗血剧水平……	05:03	也说：周口男婴事件，刷新了网友的三观……	177126	2017	1382	905	1382	777	5017	2017	591
68952051	BV1DJ411K7Nw	1569407690	【也说】法国人环保游行打砸抢？西方媒体：都怪中国人吃猪肉	05:38	也说：西方媒体的神逻辑	429187	2760	4315	2558	4315	1626	15095	2760	972
70047975	BV1mE411S7Rv	1570184793	【也说·番外】庆祝国庆，当然要请老马君君喝崂山白花蛇草水了	13:29	也说·国庆特别节目	95168	381	1952	468	1952	340	4982	381	69
52550264	BV1K4411J72c	1557918083	【也说】看过美国的素质教育有多贵，才明白中国高考有多公平	04:55	最近，一场美国大学的舞弊案，让我们得以一窥美国高等大学入学的冰山一角……	249412	2527	825	1687	825	2224	7249	2527	581
74750067	BV14E411i7Yr	1573033941	【也说】网红进机舱还拍照？这是“中国机长”被黑最惨一次	05:23	也说：“网红”进机舱还发朋友圈，被网友破案了。	227098	1349	1823	1021	1823	774	9622	1349	304
17150954	BV16W411h7BX	1512930905	也说：星巴克都把工厂搬到上海来了，中国茶什么时候走向世界？	04:23	星巴克在上海开设一家臻选咖啡工坊，成了好大个新闻。外国公司挤破头来中国市场上竞争，对咱中国消费者也不是坏事，但是什么时候中国自己的品牌也可以上战场一争高下？	33664	453	350	156	350	144	418	453	41
15847943	BV1Fx411E7B4	1509286280	也说：改名叫金拱门？当年的麦当劳有多时髦以后可能没人知道了	04:26	二十几年来，中国老百姓消费水平发生巨大变化，当初吃一顿麦当劳是倍有面子的事，如今却已经变成满大街可寻的普通快餐店了。	253218	1172	858	735	858	820	791	1172	307
54628256	BV1s4411M72u	1559728827	【也说】怎么一家键盘公司抽奖，给抽出男女权利问题了？	05:21	最近微博上吵起来的“键盘”风波到底咋回事呢？	81656	2672	453	998	453	474	3814	2672	230
46856887	BV1wb411J7Jh	1553092980	【也说】作为一个成熟的UP主，我们已经学会填坑了！	00:30	【也说】重新开坑啦！每周三晚上，一起来聊（si）天（bi）。	42637	137	44	125	44	74	1658	137	28
48174522	BV1jb411W78o	1554287207	【也说】这个恶心广告背后，藏着西方人看待亚洲人的恶臭思维	06:31	也说：这个德国广告，把全亚洲人都恶心到了。但在老马看来，这其实是很多西方人内心深处的一种折射而已……	170708	2291	1843	2428	1843	1582	7261	2291	545
80620656	BV1zJ411W73V	1577268599	【也说】某些人要和中国人谈“精神生活”，您配吗？	05:10	也说：这《中国人不配拥有精神生活》真的是一篇奇文，但也解开了老马多年的疑惑……	400770	3193	3470	13114	3470	3761	28296	3193	1192
18340568	BV1vW411q7EW	1516010621	支持封杀PGONE就是网络暴民？你们就是对好人太苛刻，对坏人太宽容	04:25	也说0115期，老马也来说说这个娱乐圈爆点事件。	109652	1869	834	7311	834	926	2831	1869	351
97322769	BV177411R7Sm	1584535364	【也说】中国舆论反击你们来拆台，外国消极防疫你们来洗地？	05:32	也说：舆论场上都是什么牛鬼蛇神？	913316	1979	10029	25800	10029	8558	68442	1979	5015
53260950	BV1X441157Wt	1558519484	【也说】为什么“王源抽烟”不是一件小事，而且应该严肃对待？	04:13	也说：王源抽烟这件事不是一个简单的娱乐事件	699930	7892	3389	3106	3391	2370	12668	7892	560
68174859	BV12J411g7GP	1568803910	【也说】原来香港李先生说过的话，我们都该反过来听	05:50	也说：香港李先生最近说了很多话，而且还屡屡变调……	1026809	3941	4981	8786	4981	6440	27474	3941	3879
61562505	BV1Rt411c74v	1564568735	【也说】要成为美国的“华人英雄”，先要杀死中国父亲认白人爹？	08:38	也说：这一期节目里，听君君来说一下漫威“华人英雄”上气的事。	298095	2432	1967	2964	1967	1758	10100	2432	517
15870563	BV1Lx411E7Dv	1509360012	也说：“四川辣酱”火遍全美国，但咱中国人就别凑热闹了	04:16	这其实是一周之前录的，补传一下B站，正好金拱门的事麦当劳还有热度么不是！	56496	453	450	689	450	273	644	453	93
81637914	BV19J411b7xo	1577875466	【也说】老马：2020年，目标成为Nature十大科学人物	05:26	也说：2020年的大目标，老马已经定好了	245499	2250	3009	3288	3009	1376	14795	2250	655
752659600	BV1Uk4y197X7	1586342547	【也说】西方有人真觉得新冠病毒是5G传播的？别治了，没救了	04:49	也说：西方反智行为	324713	2424	4960	2137	4962	1789	25716	2424	625
19549794	BV1vW411E7eo	1518525753	也说：马斯克的火箭上天这事，中国人比起美国人还在乎！	05:41	也说第2.13期：美国人的“重型猎鹰”火箭发射成功，怎么中国这边争起来了？	83165	1151	567	607	567	325	928	1151	98
71424741	BV1sE411C7R1	1571220634	【也说】韩国娱乐圈需要的不是女权，而是社会主义的铁拳	05:03	也说：在韩国这样一个发达国家，年轻的男性公众之间竟然存在“反女权”共识……	354936	3669	3690	2076	3690	1895	13365	3669	1194
67367397	BV1BJ411K76n	1568197071	【也说】36年来首次无缘奥运会？中国男篮太楠了	05:31	也说：中国男篮折戟男篮世锦赛	118219	1323	1632	349	1632	307	4901	1323	96
